data;cod_rca;cod_telenvenda;valor_marcas_exclusivas;origempedido
2026-01-01;2118;8888;86964,92;FORÇA DE VENDAS
2026-01-01;1344;738;272,4;TELEMARKETING
2026-01-01;1876;8888;1779,44;FORÇA DE VENDAS
2026-01-01;2588;213;271,52;TELEMARKETING
2026-01-01;2507;874;3903,79;TELEMARKETING
2026-01-01;2185;874;4328,68;TELEMARKETING
2026-01-01;2687;1087;4263,6;TELEMARKETING
2026-01-01;2655;519;1734,74;TELEMARKETING
2026-01-01;2655;2183;1099,68;TELEMARKETING
2026-01-01;2607;1953;3218,92;TELEMARKETING
2026-01-01;1327;8888;4532,28;FORÇA DE VENDAS
2026-01-01;2592;8888;14228,55;FORÇA DE VENDAS
2026-01-01;2616;8888;10517,07;FORÇA DE VENDAS
2026-01-01;441;8888;489,5;E-COMMERCE
2026-01-01;2491;8888;810,13;FORÇA DE VENDAS
2026-01-01;2081;8888;9693,71;FORÇA DE VENDAS
2026-01-01;2133;8888;10231,49;FORÇA DE VENDAS
2026-01-01;400;8888;9416,44;FORÇA DE VENDAS
2026-01-01;2189;213;103463,88;TELEMARKETING
2026-01-01;2325;8888;189,5;FORÇA DE VENDAS
2026-01-01;2133;691;2200,32;TELEMARKETING
2026-01-01;2330;8888;9503,88;FORÇA DE VENDAS
2026-01-01;2330;8888;28,05;E-COMMERCE
2026-01-01;2428;8888;7754,52;FORÇA DE VENDAS
2026-01-01;2443;8888;7929,09;FORÇA DE VENDAS
2026-01-01;2457;8888;6217,6;FORÇA DE VENDAS
2026-01-01;2457;2985;386,88;TELEMARKETING
2026-01-01;2616;1762;922,64;TELEMARKETING
2026-01-01;2510;1762;10137,52;TELEMARKETING
2026-01-01;1653;8888;45,97;E-COMMERCE
2026-01-01;2593;3179;7194,42;TELEMARKETING
2026-01-01;2568;2727;272,12;TELEMARKETING
2026-01-01;953;8888;119,68;E-COMMERCE
2026-01-01;953;58;360,68;TELEMARKETING
2026-01-01;2383;874;1402,91;TELEMARKETING
2026-01-01;890;738;42,62;TELEMARKETING
2026-01-01;452;213;492,01;TELEMARKETING
2026-01-01;363;8888;378,34;E-COMMERCE
2026-01-01;2245;8888;1257,85;FORÇA DE VENDAS
2026-01-01;2366;2220;288,53;TELEMARKETING
2026-01-01;949;1778;1478,6;TELEMARKETING
2026-01-01;2680;874;403,97;TELEMARKETING
2026-01-01;2490;2183;814,8;TELEMARKETING
2026-01-01;2133;213;59,14;TELEMARKETING
2026-01-01;2131;8888;50,7;FORÇA DE VENDAS
2026-01-01;2375;2183;1352,2;TELEMARKETING
2026-01-01;2388;8888;3077,68;FORÇA DE VENDAS
2026-01-01;675;1898;112,72;TELEMARKETING
2026-01-01;351;3009;1539,58;TELEMARKETING
2026-01-01;2419;691;284,34;TELEMARKETING
2026-01-01;475;1929;542,72;TELEMARKETING
2026-01-01;2576;2571;810,78;TELEMARKETING
2026-01-01;2388;8888;71,52;E-COMMERCE
2026-01-01;2491;8888;79,67;E-COMMERCE
2026-01-01;2604;2985;1975,6;TELEMARKETING
2026-01-01;2657;8888;14429,13;FORÇA DE VENDAS
2026-01-01;2081;738;469,3;TELEMARKETING
2026-01-01;2687;1929;1109,44;TELEMARKETING
2026-01-01;2666;8888;651,84;FORÇA DE VENDAS
2026-01-01;2678;1954;765,91;TELEMARKETING
2026-01-01;703;8888;30883,8;FORÇA DE VENDAS
2026-01-01;2433;8888;4006,53;FORÇA DE VENDAS
2026-01-01;1254;8888;39634,92;FORÇA DE VENDAS
2026-01-01;772;8888;37894,36;FORÇA DE VENDAS
2026-01-01;1020;8888;13493,11;FORÇA DE VENDAS
2026-01-01;629;8888;8347,67;FORÇA DE VENDAS
2026-01-01;1137;2220;887,15;TELEMARKETING
2026-01-01;460;2845;81,84;TELEMARKETING
2026-01-01;463;2549;71,11;TELEMARKETING
2026-01-01;521;691;6062,9;TELEMARKETING
2026-01-01;521;8888;1493,04;FORÇA DE VENDAS
2026-01-01;2045;1960;814,08;TELEMARKETING
2026-01-01;2330;1954;677,95;TELEMARKETING
2026-01-01;2431;8888;1663,48;FORÇA DE VENDAS
2026-01-01;2435;8888;2572,95;FORÇA DE VENDAS
2026-01-01;2485;8888;299,86;FORÇA DE VENDAS
2026-01-01;2538;8888;135,68;E-COMMERCE
2026-01-01;2589;1953;5043,72;TELEMARKETING
2026-01-01;2635;1883;404,23;TELEMARKETING
2026-01-01;2613;1762;1366,73;TELEMARKETING
2026-01-01;2449;8888;15466,5;FORÇA DE VENDAS
2026-01-01;1907;8888;83514,28;FORÇA DE VENDAS
2026-01-01;2652;1883;422,16;TELEMARKETING
2026-01-01;1380;8888;38,97;FORÇA DE VENDAS
2026-01-01;2439;213;740,32;TELEMARKETING
2026-01-01;2439;8888;193,96;E-COMMERCE
2026-01-01;2493;1898;1539,98;TELEMARKETING
2026-01-01;2620;8888;288,54;FORÇA DE VENDAS
2026-01-01;1585;2727;72,03;TELEMARKETING
2026-01-01;483;8888;331,42;E-COMMERCE
2026-01-01;1853;8888;504,0;FORÇA DE VENDAS
2026-01-01;2631;2853;594,04;TELEMARKETING
2026-01-01;767;8888;2573,61;E-COMMERCE
2026-01-01;1956;8888;-156,91;FORÇA DE VENDAS
2026-01-01;1137;8888;13920,35;FORÇA DE VENDAS
2026-01-01;1642;2184;585,6;TELEMARKETING
2026-01-01;452;8888;36680,15;FORÇA DE VENDAS
2026-01-01;1304;213;358,4;TELEMARKETING
2026-01-01;1372;8888;13800,1;FORÇA DE VENDAS
2026-01-01;2316;1960;68595,17;TELEMARKETING
2026-01-01;1716;1954;3085,57;TELEMARKETING
2026-01-01;1301;805;104,16;TELEMARKETING
2026-01-01;2567;1762;1965,45;TELEMARKETING
2026-01-01;2000;1953;1911,3;TELEMARKETING
2026-01-01;2568;8888;9358,9;FORÇA DE VENDAS
2026-01-01;2452;8888;7576,85;FORÇA DE VENDAS
2026-01-01;2087;8888;897,34;FORÇA DE VENDAS
2026-01-01;2087;2183;351,68;TELEMARKETING
2026-01-01;2472;1953;407,04;TELEMARKETING
2026-01-01;941;1960;1492,48;TELEMARKETING
2026-01-01;2069;8888;12199,39;FORÇA DE VENDAS
2026-01-01;1108;1312;721,25;TELEMARKETING
2026-01-01;1308;8888;23937,66;FORÇA DE VENDAS
2026-01-01;1308;1312;1308,09;TELEMARKETING
2026-01-01;2399;8888;11692,03;FORÇA DE VENDAS
2026-01-01;525;8888;13091,55;FORÇA DE VENDAS
2026-01-01;525;8888;1542,82;E-COMMERCE
2026-01-01;2039;8888;25863,76;FORÇA DE VENDAS
2026-01-01;1116;8888;136,73;FORÇA DE VENDAS
2026-01-01;767;2853;271,36;TELEMARKETING
2026-01-01;767;1087;135,68;TELEMARKETING
2026-01-01;1166;1883;393,72;TELEMARKETING
2026-01-01;1293;1281;955,49;TELEMARKETING
2026-01-01;675;3179;573,79;TELEMARKETING
2026-01-01;1594;8888;1154,19;FORÇA DE VENDAS
2026-01-01;636;8888;8689,58;FORÇA DE VENDAS
2026-01-01;890;2845;1760,4;TELEMARKETING
2026-01-01;475;8888;17880,01;FORÇA DE VENDAS
2026-01-01;619;1139;121,65;TELEMARKETING
2026-01-01;131;8888;3579,42;E-COMMERCE
2026-01-01;2121;8888;170,96;E-COMMERCE
2026-01-01;1756;8888;11197,84;FORÇA DE VENDAS
2026-01-01;1277;8888;785,76;E-COMMERCE
2026-01-01;1478;675;36,94;TELEMARKETING
2026-01-01;1271;423;219,26;TELEMARKETING
2026-01-01;1381;213;750,8;TELEMARKETING
2026-01-01;1381;8888;2837,14;E-COMMERCE
2026-01-01;1317;8888;43,8;E-COMMERCE
2026-01-01;1317;412;2101,62;TELEMARKETING
2026-01-01;2663;8888;4163,5;FORÇA DE VENDAS
2026-01-01;40;8888;2597,1;FORÇA DE VENDAS
2026-01-01;326;14;285,25;TELEMARKETING
2026-01-01;353;8888;1138,67;E-COMMERCE
2026-01-01;2402;8888;2672,38;FORÇA DE VENDAS
2026-01-01;1993;8888;2038,87;FORÇA DE VENDAS
2026-01-01;1993;13148;21,64;TELEMARKETING
2026-01-01;2656;672;1606,76;TELEMARKETING
2026-01-01;2656;8888;71,6;FORÇA DE VENDAS
2026-01-01;818;8888;1330,85;E-COMMERCE
2026-01-01;40;58;649,05;TELEMARKETING
2026-01-01;2064;2183;392,96;TELEMARKETING
2026-01-01;1075;805;1376,78;TELEMARKETING
2026-01-01;1203;8888;1020,78;E-COMMERCE
2026-01-01;2537;519;1673,98;TELEMARKETING
2026-01-01;42;8888;3024,1;FORÇA DE VENDAS
2026-01-01;1137;8888;611,96;E-COMMERCE
2026-02-01;2383;8888;31061,55;FORÇA DE VENDAS
2026-02-01;890;8888;92504,11;FORÇA DE VENDAS
2026-02-01;952;1883;415,6;TELEMARKETING
2026-02-01;952;8888;4404,2;FORÇA DE VENDAS
2026-02-01;1063;8888;4072,4;E-COMMERCE
2026-02-01;2678;8888;5604,93;FORÇA DE VENDAS
2026-02-01;595;8888;1052,1;FORÇA DE VENDAS
2026-02-01;595;691;920,16;TELEMARKETING
2026-02-01;2250;8888;3840,72;FORÇA DE VENDAS
2026-02-01;2250;27;96,1;TELEMARKETING
2026-02-01;2069;8888;127,17;E-COMMERCE
2026-02-01;2114;8888;10975,93;FORÇA DE VENDAS
2026-02-01;451;8888;6010,96;FORÇA DE VENDAS
2026-02-01;2197;8888;717,12;E-COMMERCE
2026-02-01;2651;58;265,6;TELEMARKETING
2026-02-01;2133;8888;379,08;E-COMMERCE
2026-02-01;2528;8888;415,04;E-COMMERCE
2026-02-01;2363;8888;1068,95;FORÇA DE VENDAS
2026-02-01;2199;8888;2646,46;FORÇA DE VENDAS
2026-02-01;949;1258;36,0;TELEMARKETING
2026-02-01;2118;1954;3144,29;TELEMARKETING
2026-02-01;353;8888;6178,06;FORÇA DE VENDAS
2026-02-01;353;412;5530,23;TELEMARKETING
2026-02-01;1340;8888;10701,36;FORÇA DE VENDAS
2026-02-01;2419;691;4509,55;TELEMARKETING
2026-02-01;629;8888;17587,31;FORÇA DE VENDAS
2026-02-01;2687;1929;2878,78;TELEMARKETING
2026-02-01;2606;2727;4725,15;TELEMARKETING
2026-02-01;2574;2661;68,7;TELEMARKETING
2026-02-01;2359;8888;9394,81;FORÇA DE VENDAS
2026-02-01;925;8888;1101,15;FORÇA DE VENDAS
2026-02-01;1492;8888;265,92;E-COMMERCE
2026-02-01;14;8888;34484,91;FORÇA DE VENDAS
2026-02-01;443;8888;606,9;FORÇA DE VENDAS
2026-02-01;2085;1762;199,88;TELEMARKETING
2026-02-01;522;8888;2336,07;E-COMMERCE
2026-02-01;424;8888;3623,56;FORÇA DE VENDAS
2026-02-01;2183;8888;155,4;FORÇA DE VENDAS
2026-02-01;1642;2985;789,76;TELEMARKETING
2026-02-01;2045;1960;16357,94;TELEMARKETING
2026-02-01;2657;8888;12801,03;FORÇA DE VENDAS
2026-02-01;1539;8888;6202,6;FORÇA DE VENDAS
2026-02-01;2433;8888;4290,37;FORÇA DE VENDAS
2026-02-01;1278;1533;492,78;TELEMARKETING
2026-02-01;1853;8888;1430,56;FORÇA DE VENDAS
2026-02-01;2680;874;300,5;TELEMARKETING
2026-02-01;2655;8888;451,98;FORÇA DE VENDAS
2026-02-01;2409;8888;166,2;E-COMMERCE
2026-02-01;1299;2522;10706,92;TELEMARKETING
2026-02-01;2308;8888;166,22;FORÇA DE VENDAS
2026-02-01;325;13;114,44;TELEMARKETING
2026-02-01;325;1134;39,7;TELEMARKETING
2026-02-01;441;8888;87994,65;FORÇA DE VENDAS
2026-02-01;2392;1778;7912,75;TELEMARKETING
2026-02-01;363;8888;7888,28;FORÇA DE VENDAS
2026-02-01;351;3009;2179,84;TELEMARKETING
2026-02-01;890;1533;11429,11;TELEMARKETING
2026-02-01;2197;8888;11870,77;FORÇA DE VENDAS
2026-02-01;1876;8888;26,77;E-COMMERCE
2026-02-01;2576;8888;10688,24;FORÇA DE VENDAS
2026-02-01;2421;3009;1010,88;TELEMARKETING
2026-02-01;768;8888;21070,25;FORÇA DE VENDAS
2026-02-01;443;1533;852,67;TELEMARKETING
2026-02-01;443;691;263,68;TELEMARKETING
2026-02-01;2375;2184;2248,32;TELEMARKETING
2026-02-01;2375;1884;1199,8;TELEMARKETING
2026-02-01;1117;8888;408,17;E-COMMERCE
2026-02-01;2673;2185;119,97;TELEMARKETING
2026-02-01;2325;1778;2475,8;TELEMARKETING
2026-02-01;2635;8888;4962,9;FORÇA DE VENDAS
2026-02-01;2376;213;44731,11;TELEMARKETING
2026-02-01;2440;8888;5845,72;FORÇA DE VENDAS
2026-02-01;2089;1533;2754,52;TELEMARKETING
2026-02-01;951;8888;2564,08;E-COMMERCE
2026-02-01;2411;2476;18,9;TELEMARKETING
2026-02-01;2209;3009;1002,72;TELEMARKETING
2026-02-01;2209;8888;910,21;E-COMMERCE
2026-02-01;2658;1953;33,05;TELEMARKETING
2026-02-01;2584;8888;145,55;FORÇA DE VENDAS
2026-02-01;2539;3009;4593,77;TELEMARKETING
2026-02-01;2685;8888;1233,26;FORÇA DE VENDAS
2026-02-01;2685;2985;884,32;TELEMARKETING
2026-02-01;131;27;1856,34;TELEMARKETING
2026-02-01;2613;8888;9735,35;FORÇA DE VENDAS
2026-02-01;2606;8888;7044,14;FORÇA DE VENDAS
2026-02-01;2448;8888;6238,07;FORÇA DE VENDAS
2026-02-01;1996;8888;48011,29;FORÇA DE VENDAS
2026-02-01;1756;8888;7940,85;FORÇA DE VENDAS
2026-02-01;1166;2184;-543,2;TELEMARKETING
2026-02-01;727;412;7,99;TELEMARKETING
2026-02-01;931;423;342,96;TELEMARKETING
2026-02-01;2087;2184;592,68;TELEMARKETING
2026-02-01;1108;1954;24798,32;TELEMARKETING
2026-02-01;2394;8888;134,17;E-COMMERCE
2026-02-01;2039;1954;17257,39;TELEMARKETING
2026-02-01;1585;1778;648,15;TELEMARKETING
2026-02-01;1466;519;286,64;TELEMARKETING
2026-02-01;2656;672;1258,36;TELEMARKETING
2026-02-01;2656;8888;244,82;FORÇA DE VENDAS
2026-02-01;772;2845;252,72;TELEMARKETING
2026-02-01;1465;8888;1014,88;E-COMMERCE
2026-02-01;1456;8888;71757,63;FORÇA DE VENDAS
2026-02-01;2082;8888;13319,27;FORÇA DE VENDAS
2026-02-01;477;805;593,29;TELEMARKETING
2026-02-01;609;8888;452,52;E-COMMERCE
2026-02-01;636;422;527,66;TELEMARKETING
2026-02-01;2660;423;2165,64;TELEMARKETING
2026-02-01;2660;8888;5292,77;FORÇA DE VENDAS
2026-02-01;1317;8888;4903,84;FORÇA DE VENDAS
2026-02-01;1064;27;974,92;TELEMARKETING
2026-02-01;1064;8888;547,88;FORÇA DE VENDAS
2026-02-01;634;8888;1381,32;FORÇA DE VENDAS
2026-02-01;2463;1139;18215,48;TELEMARKETING
2026-02-01;802;8888;5145,3;FORÇA DE VENDAS
2026-02-01;2089;3009;355,08;TELEMARKETING
2026-02-01;2650;2185;53,18;TELEMARKETING
2026-02-01;2442;3009;20,07;TELEMARKETING
2026-02-01;2631;2853;271,36;TELEMARKETING
2026-02-01;2655;2985;790,24;TELEMARKETING
2026-02-01;2690;1929;8,98;TELEMARKETING
2026-02-01;2683;8888;1160,21;FORÇA DE VENDAS
2026-02-01;2601;1883;1155,82;TELEMARKETING
2026-02-01;460;8888;1955,66;FORÇA DE VENDAS
2026-02-01;2392;8888;10562,54;FORÇA DE VENDAS
2026-02-01;818;8888;59599,41;FORÇA DE VENDAS
2026-02-01;2394;2727;4382,85;TELEMARKETING
2026-02-01;1890;1960;46951,56;TELEMARKETING
2026-02-01;1137;8888;21793,42;FORÇA DE VENDAS
2026-02-01;521;691;93,74;TELEMARKETING
2026-02-01;1713;8888;1431,92;E-COMMERCE
2026-02-01;1846;423;1642,68;TELEMARKETING
2026-02-01;2019;8888;159,84;E-COMMERCE
2026-02-01;2330;8888;5497,84;FORÇA DE VENDAS
2026-02-01;2457;8888;6337,08;E-COMMERCE
2026-02-01;2545;8888;2742,38;FORÇA DE VENDAS
2026-02-01;2589;1953;902,24;TELEMARKETING
2026-02-01;2449;3009;505,44;TELEMARKETING
2026-02-01;2192;977;34,9;TELEMARKETING
2026-02-01;2413;2727;5351,71;TELEMARKETING
2026-02-01;2087;8888;1295,09;FORÇA DE VENDAS
2026-02-01;450;672;333,86;TELEMARKETING
2026-02-01;2362;8888;5847,71;FORÇA DE VENDAS
2026-02-01;531;8888;2900,57;E-COMMERCE
2026-02-01;1984;8888;136,4;FORÇA DE VENDAS
2026-02-01;716;519;2439,6;TELEMARKETING
2026-02-01;424;8888;1643,92;E-COMMERCE
2026-02-01;2630;519;43,92;TELEMARKETING
2026-02-01;2663;1885;2441,78;TELEMARKETING
2026-02-01;2094;874;4173,82;TELEMARKETING
2026-02-01;2223;8888;111,6;FORÇA DE VENDAS
2026-02-01;1465;8888;10987,24;FORÇA DE VENDAS
2026-02-01;360;8888;11887,9;FORÇA DE VENDAS
2026-02-01;360;546;7627,29;TELEMARKETING
2026-02-01;2537;519;440,86;TELEMARKETING
2026-02-01;951;3009;1769,04;TELEMARKETING
2026-02-01;1137;422;9551,17;TELEMARKETING
2026-02-01;609;8888;15318,57;FORÇA DE VENDAS
2026-02-01;767;8888;7404,15;FORÇA DE VENDAS
2026-02-01;2510;8888;12533,69;FORÇA DE VENDAS
2026-02-01;664;8888;4339,77;FORÇA DE VENDAS
2026-02-01;2660;8888;658,72;E-COMMERCE
2026-02-01;1293;8888;1233,2;E-COMMERCE
2026-02-01;531;8888;280,2;FORÇA DE VENDAS
2026-02-01;952;2183;633,8;TELEMARKETING
2026-02-01;952;1884;383,22;TELEMARKETING
2026-02-01;890;8888;1172,16;E-COMMERCE
2026-02-01;2309;2220;1072,43;TELEMARKETING
2026-02-01;2680;8888;7946,96;FORÇA DE VENDAS
2026-02-01;2652;8888;521,96;FORÇA DE VENDAS
2026-02-01;1142;1778;756,8;TELEMARKETING
2026-02-01;475;1087;2261,32;TELEMARKETING
2026-02-01;438;8888;7826,42;FORÇA DE VENDAS
2026-02-01;1137;874;396,48;TELEMARKETING
2026-02-01;2261;8888;7219,38;FORÇA DE VENDAS
2026-02-01;1993;8888;80,68;E-COMMERCE
2026-02-01;2606;1778;3952,99;TELEMARKETING
2026-02-01;716;2985;1380,35;TELEMARKETING
2026-02-01;1873;8888;6077,0;E-COMMERCE
2026-02-01;772;8888;1206,64;E-COMMERCE
2026-02-01;1142;8888;58173,04;FORÇA DE VENDAS
2026-02-01;2637;8888;295,5;FORÇA DE VENDAS
2026-02-01;2064;2184;1202,75;TELEMARKETING
2026-02-01;2082;1762;5354,66;TELEMARKETING
2026-02-01;477;58;202,71;TELEMARKETING
2026-02-01;664;8888;1481,47;E-COMMERCE
2026-02-01;1653;1281;4297,16;TELEMARKETING
2026-02-01;2668;2494;349,3;TELEMARKETING
2026-02-01;2333;8888;99,0;FORÇA DE VENDAS
2026-02-01;2568;2727;2456,88;TELEMARKETING
2026-02-01;816;8888;28016,74;FORÇA DE VENDAS
2026-02-01;2366;8888;2343,65;FORÇA DE VENDAS
2026-02-01;1063;3403;2336,45;TELEMARKETING
2026-02-01;2250;8888;307,39;E-COMMERCE
2026-02-01;2652;1883;1016,36;TELEMARKETING
2026-02-01;2652;2184;592,68;TELEMARKETING
2026-02-01;2133;2845;1741,33;TELEMARKETING
2026-02-01;2601;8888;174,83;E-COMMERCE
2026-02-01;1289;1929;1190,46;TELEMARKETING
2026-02-01;1108;1312;1118,0;TELEMARKETING
2026-02-01;2114;1312;8882,99;TELEMARKETING
2026-02-01;326;38;43,9;TELEMARKETING
2026-02-01;451;3403;563,51;TELEMARKETING
2026-02-01;326;213;2308,5;TELEMARKETING
2026-02-01;2146;8888;19,8;FORÇA DE VENDAS
2026-02-01;1271;8888;35,8;FORÇA DE VENDAS
2026-02-01;40;675;213,24;TELEMARKETING
2026-02-01;1993;8888;6380,96;FORÇA DE VENDAS
2026-02-01;360;8888;34,42;E-COMMERCE
2026-02-01;1299;27;2987,6;TELEMARKETING
2026-02-01;2107;8888;31,62;E-COMMERCE
2026-02-01;2528;672;1819,9;TELEMARKETING
2026-02-01;2308;2220;1328,04;TELEMARKETING
2026-02-01;2211;874;2117,37;TELEMARKETING
2026-02-01;1478;675;96,1;TELEMARKETING
2026-02-01;949;1134;32,0;TELEMARKETING
2026-02-01;675;8888;1526,3;FORÇA DE VENDAS
2026-02-01;363;8888;492,81;E-COMMERCE
2026-02-01;351;8888;3479,16;FORÇA DE VENDAS
2026-02-01;443;3009;110,71;TELEMARKETING
2026-02-01;1340;805;1577,7;TELEMARKETING
2026-02-01;2419;8888;15523,73;FORÇA DE VENDAS
2026-02-01;2687;8888;397,72;E-COMMERCE
2026-02-01;1907;2727;2077,2;TELEMARKETING
2026-02-01;1585;8888;6,65;E-COMMERCE
2026-02-01;2507;8888;10263,77;FORÇA DE VENDAS
2026-02-01;2659;1884;1147,44;TELEMARKETING
2026-02-01;2639;8888;4507,42;FORÇA DE VENDAS
2026-02-01;2249;1778;1126,5;TELEMARKETING
2026-02-01;1384;691;1048,64;TELEMARKETING
2026-02-01;816;3009;1236,0;TELEMARKETING
2026-02-01;2178;738;101,07;TELEMARKETING
2026-02-01;1203;738;874,28;TELEMARKETING
2026-02-01;2696;8888;42605,87;FORÇA DE VENDAS
2026-02-01;2000;8888;24712,58;FORÇA DE VENDAS
2026-02-01;664;675;102,3;TELEMARKETING
2026-02-01;1501;8888;5554,11;FORÇA DE VENDAS
2026-02-01;2185;8888;3697,17;FORÇA DE VENDAS
2026-02-01;629;675;1429,91;TELEMARKETING
2026-02-01;2026;1960;2303,64;TELEMARKETING
2026-02-01;2510;1762;8753,28;TELEMARKETING
2026-02-01;429;8888;19707,43;FORÇA DE VENDAS
2026-02-01;2568;8888;1228,59;E-COMMERCE
2026-02-01;1254;8888;35659,53;FORÇA DE VENDAS
2026-02-01;2124;8888;6135,47;FORÇA DE VENDAS
2026-02-01;1450;8888;1113,25;E-COMMERCE
2026-02-01;2309;8888;93,85;E-COMMERCE
2026-02-01;2567;1778;941,79;TELEMARKETING
2026-02-01;2114;1954;3148,81;TELEMARKETING
2026-02-01;1499;8888;181,17;FORÇA DE VENDAS
2026-02-01;326;1214;58,23;TELEMARKETING
2026-02-01;1075;8888;2477,61;E-COMMERCE
2026-02-01;2261;8888;126,76;E-COMMERCE
2026-02-01;1756;8888;139,54;E-COMMERCE
2026-02-01;325;2991;18,9;TELEMARKETING
2026-02-01;2183;2494;405,57;TELEMARKETING
2026-02-01;325;14;60,98;TELEMARKETING
2026-02-01;2388;8888;257,92;FORÇA DE VENDAS
2026-02-01;890;691;366,52;TELEMARKETING
2026-02-01;571;8888;921,0;E-COMMERCE
2026-02-01;2687;2853;407,04;TELEMARKETING
2026-02-01;571;8888;46737,68;FORÇA DE VENDAS
2026-02-01;285;8888;3563,74;FORÇA DE VENDAS
2026-02-01;131;8888;697,83;E-COMMERCE
2026-02-01;1203;8888;2033,66;E-COMMERCE
2026-02-01;2588;2845;1076,4;TELEMARKETING
2026-02-01;2507;874;3304,79;TELEMARKETING
2026-02-01;2249;8888;15348,5;FORÇA DE VENDAS
2026-02-01;2421;8888;4225,24;FORÇA DE VENDAS
2026-02-01;2049;1087;395,74;TELEMARKETING
2026-02-01;2430;8888;2432,59;FORÇA DE VENDAS
2026-02-01;2430;2845;758,16;TELEMARKETING
2026-02-01;1823;8888;2793,02;E-COMMERCE
2026-02-01;2492;8888;55,8;E-COMMERCE
2026-02-01;1492;8888;21,78;FORÇA DE VENDAS
2026-02-01;2494;8888;52,7;E-COMMERCE
2026-02-01;2185;874;13922,47;TELEMARKETING
2026-02-01;1642;2185;561,0;TELEMARKETING
2026-02-01;634;8888;6552,33;E-COMMERCE
2026-02-01;531;3009;7298,66;TELEMARKETING
2026-02-01;2392;1762;5581,78;TELEMARKETING
2026-02-01;1539;2184;128,96;TELEMARKETING
2026-02-01;2697;8888;2645,02;FORÇA DE VENDAS
2026-02-01;2081;8888;9457,29;FORÇA DE VENDAS
2026-02-01;1300;675;23,94;TELEMARKETING
2026-02-01;2688;412;774,72;TELEMARKETING
2026-02-01;2118;8888;94353,28;FORÇA DE VENDAS
2026-02-01;1063;38;-304,28;TELEMARKETING
2026-02-01;781;805;5388,89;TELEMARKETING
2026-02-01;104;8888;9639,79;FORÇA DE VENDAS
2026-02-01;1045;874;670,57;TELEMARKETING
2026-02-01;2457;2985;128,96;TELEMARKETING
2026-02-01;2495;8888;4501,84;FORÇA DE VENDAS
2026-02-01;2579;672;989,82;TELEMARKETING
2026-02-01;2591;1960;2286,88;TELEMARKETING
2026-02-01;2599;8888;10286,39;FORÇA DE VENDAS
2026-02-01;1301;805;93,03;TELEMARKETING
2026-02-01;2697;1312;6450,44;TELEMARKETING
2026-02-01;2580;1960;3345,52;TELEMARKETING
2026-02-01;783;8888;7047,73;FORÇA DE VENDAS
2026-02-01;2449;8888;5380,4;FORÇA DE VENDAS
2026-02-01;2192;8888;203,14;E-COMMERCE
2026-02-01;2439;8888;79,74;E-COMMERCE
2026-02-01;675;1898;1391,64;TELEMARKETING
2026-02-01;2199;1898;3259,74;TELEMARKETING
2026-02-01;2375;8888;821,15;E-COMMERCE
2026-02-01;2388;1884;211,08;TELEMARKETING
2026-02-01;1340;8888;94,82;E-COMMERCE
2026-02-01;2341;8888;599,9;FORÇA DE VENDAS
2026-02-01;610;8888;3614,85;E-COMMERCE
2026-02-01;2661;2845;469,84;TELEMARKETING
2026-02-01;1907;1778;935,34;TELEMARKETING
2026-02-01;1907;8888;260,22;E-COMMERCE
2026-02-01;2015;8888;10688,19;FORÇA DE VENDAS
2026-02-01;1308;1312;1355,47;TELEMARKETING
2026-02-01;358;8888;7442,92;FORÇA DE VENDAS
2026-02-01;1876;8888;3711,86;FORÇA DE VENDAS
2026-02-01;1876;977;505,44;TELEMARKETING
2026-02-01;2576;2571;1456,96;TELEMARKETING
2026-02-01;1381;213;2516,6;TELEMARKETING
2026-02-01;1381;8888;1574,35;E-COMMERCE
2026-02-01;2639;1953;4613,86;TELEMARKETING
2026-02-01;2249;2727;1982,79;TELEMARKETING
2026-02-01;2634;1953;75,52;TELEMARKETING
2026-02-01;363;3179;59,14;TELEMARKETING
2026-02-01;2604;8888;2965,6;FORÇA DE VENDAS
2026-02-01;1166;8888;128,96;E-COMMERCE
2026-02-01;2657;2853;6126,56;TELEMARKETING
2026-02-01;415;2845;248,29;TELEMARKETING
2026-02-01;2209;738;1323,53;TELEMARKETING
2026-02-01;463;315;24,92;TELEMARKETING
2026-02-01;2698;874;3971,28;TELEMARKETING
2026-02-01;2698;8888;7012,98;FORÇA DE VENDAS
2026-02-01;400;8888;11949,55;FORÇA DE VENDAS
2026-02-01;2676;8888;19,95;FORÇA DE VENDAS
2026-02-01;2655;2184;910,96;TELEMARKETING
2026-02-01;2298;8888;189,81;E-COMMERCE
2026-02-01;2085;1778;4564,58;TELEMARKETING
2026-02-01;2477;8888;13245,68;FORÇA DE VENDAS
2026-02-01;2190;8888;6001,21;FORÇA DE VENDAS
2026-02-01;2431;8888;1607,57;FORÇA DE VENDAS
2026-02-01;2457;1883;790,24;TELEMARKETING
2026-02-01;2538;1953;5635,07;TELEMARKETING
2026-02-01;2192;8888;684,48;FORÇA DE VENDAS
2026-02-01;2413;8888;447,7;E-COMMERCE
2026-02-01;1254;1960;16913,64;TELEMARKETING
2026-02-01;2439;8888;5824,71;FORÇA DE VENDAS
2026-02-01;2439;213;966,57;TELEMARKETING
2026-02-01;2069;8888;22559,8;FORÇA DE VENDAS
2026-02-01;2145;8888;37,8;FORÇA DE VENDAS
2026-02-01;2592;1778;134,87;TELEMARKETING
2026-02-01;2394;1778;1624,96;TELEMARKETING
